indivisible tag,text_child,image_child,href_child,date_time_child
"<img src=""https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Top Gun: Maverick"">,<a href=""/title/tt1745960/"" title=""Joseph Kosinski (dir.), Tom Cruise, Jennifer Connelly"">Top Gun: Maverick</a>,<span class=""secondaryInfo"">(2022)</span>","[None, 'Top Gun: Maverick', '(2022)']","https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt1745960/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Downfall"">,<a href=""/title/tt0363163/"" title=""Oliver Hirschbiegel (dir.), Bruno Ganz, Alexandra Maria Lara"">Downfall</a>,<span class=""secondaryInfo"">(2004)</span>","[None, 'Downfall', '(2004)']","https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0363163/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UY67_CR1,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Dangal"">,<a href=""/title/tt5074352/"" title=""Nitesh Tiwari (dir.), Aamir Khan, Sakshi Tanwar"">Dangal</a>,<span class=""secondaryInfo"">(2016)</span>","[None, 'Dangal', '(2016)']","https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UY67_CR1,0,45,67_AL_.jpg,,",",/title/tt5074352/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMzJlZTNkYjQtMTE1OS00YTJlLTgxNjItYzg4NTllODdkMzBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""For a Few Dollars More"">,<a href=""/title/tt0059578/"" title=""Sergio Leone (dir.), Clint Eastwood, Lee Van Cleef"">For a Few Dollars More</a>,<span class=""secondaryInfo"">(1965)</span>","[None, 'For a Few Dollars More', '(1965)']","https://m.media-amazon.com/images/M/MV5BMzJlZTNkYjQtMTE1OS00YTJlLTgxNjItYzg4NTllODdkMzBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0059578/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Batman Begins"">,<a href=""/title/tt0372784/"" title=""Christopher Nolan (dir.), Christian Bale, Michael Caine"">Batman Begins</a>,<span class=""secondaryInfo"">(2005)</span>","[None, 'Batman Begins', '(2005)']","https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0372784/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Kid"">,<a href=""/title/tt0012349/"" title=""Charles Chaplin (dir.), Charles Chaplin, Edna Purviance"">The Kid</a>,<span class=""secondaryInfo"">(1921)</span>","[None, 'The Kid', '(1921)']","https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0012349/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Some Like It Hot"">,<a href=""/title/tt0053291/"" title=""Billy Wilder (dir.), Marilyn Monroe, Tony Curtis"">Some Like It Hot</a>,<span class=""secondaryInfo"">(1959)</span>","[None, 'Some Like It Hot', '(1959)']","https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0053291/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Father"">,<a href=""/title/tt10272386/"" title=""Florian Zeller (dir.), Anthony Hopkins, Olivia Colman"">The Father</a>,<span class=""secondaryInfo"">(2020)</span>","[None, 'The Father', '(2020)']","https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt10272386/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""All About Eve"">,<a href=""/title/tt0042192/"" title=""Joseph L. Mankiewicz (dir.), Bette Davis, Anne Baxter"">All About Eve</a>,<span class=""secondaryInfo"">(1950)</span>","[None, 'All About Eve', '(1950)']","https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0042192/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Wolf of Wall Street"">,<a href=""/title/tt0993846/"" title=""Martin Scorsese (dir.), Leonardo DiCaprio, Jonah Hill"">The Wolf of Wall Street</a>,<span class=""secondaryInfo"">(2013)</span>","[None, 'The Wolf of Wall Street', '(2013)']","https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0993846/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Green Book"">,<a href=""/title/tt6966692/"" title=""Peter Farrelly (dir.), Viggo Mortensen, Mahershala Ali"">Green Book</a>,<span class=""secondaryInfo"">(2018)</span>","[None, 'Green Book', '(2018)']","https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt6966692/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Judgment at Nuremberg"">,<a href=""/title/tt0055031/"" title=""Stanley Kramer (dir.), Spencer Tracy, Burt Lancaster"">Judgment at Nuremberg</a>,<span class=""secondaryInfo"">(1961)</span>","[None, 'Judgment at Nuremberg', '(1961)']","https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0055031/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMmU1NGYwZWYtOWExNi00ZTEyLTgwMmUtM2ZlMDVjNWM4YjVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Ran"">,<a href=""/title/tt0089881/"" title=""Akira Kurosawa (dir.), Tatsuya Nakadai, Akira Terao"">Ran</a>,<span class=""secondaryInfo"">(1985)</span>","[None, 'Ran', '(1985)']","https://m.media-amazon.com/images/M/MV5BMmU1NGYwZWYtOWExNi00ZTEyLTgwMmUtM2ZlMDVjNWM4YjVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0089881/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Casino"">,<a href=""/title/tt0112641/"" title=""Martin Scorsese (dir.), Robert De Niro, Sharon Stone"">Casino</a>,<span class=""secondaryInfo"">(1995)</span>","[None, 'Casino', '(1995)']","https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0112641/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Truman Show"">,<a href=""/title/tt0120382/"" title=""Peter Weir (dir.), Jim Carrey, Ed Harris"">The Truman Show</a>,<span class=""secondaryInfo"">(1998)</span>","[None, 'The Truman Show', '(1998)']","https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0120382/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""There Will Be Blood"">,<a href=""/title/tt0469494/"" title=""Paul Thomas Anderson (dir.), Daniel Day-Lewis, Paul Dano"">There Will Be Blood</a>,<span class=""secondaryInfo"">(2007)</span>","[None, 'There Will Be Blood', '(2007)']","https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0469494/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYzFjMThiMGItOWRlMC00MDI4LThmOGUtYTNlZGZiYWI1YjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Pan's Labyrinth"">,<a href=""/title/tt0457430/"" title=""Guillermo del Toro (dir.), Ivana Baquero, Ariadna Gil"">Pan's Labyrinth</a>,<span class=""secondaryInfo"">(2006)</span>","[None, ""Pan's Labyrinth"", '(2006)']","https://m.media-amazon.com/images/M/MV5BYzFjMThiMGItOWRlMC00MDI4LThmOGUtYTNlZGZiYWI1YjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0457430/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Unforgiven"">,<a href=""/title/tt0105695/"" title=""Clint Eastwood (dir.), Clint Eastwood, Gene Hackman"">Unforgiven</a>,<span class=""secondaryInfo"">(1992)</span>","[None, 'Unforgiven', '(1992)']","https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0105695/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Sixth Sense"">,<a href=""/title/tt0167404/"" title=""M. Night Shyamalan (dir.), Bruce Willis, Haley Joel Osment"">The Sixth Sense</a>,<span class=""secondaryInfo"">(1999)</span>","[None, 'The Sixth Sense', '(1999)']","https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0167404/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Shutter Island"">,<a href=""/title/tt1130884/"" title=""Martin Scorsese (dir.), Leonardo DiCaprio, Emily Mortimer"">Shutter Island</a>,<span class=""secondaryInfo"">(2010)</span>","[None, 'Shutter Island', '(2010)']","https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt1130884/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Jurassic Park"">,<a href=""/title/tt0107290/"" title=""Steven Spielberg (dir.), Sam Neill, Laura Dern"">Jurassic Park</a>,<span class=""secondaryInfo"">(1993)</span>","[None, 'Jurassic Park', '(1993)']","https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0107290/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""A Beautiful Mind"">,<a href=""/title/tt0268978/"" title=""Ron Howard (dir.), Russell Crowe, Ed Harris"">A Beautiful Mind</a>,<span class=""secondaryInfo"">(2001)</span>","[None, 'A Beautiful Mind', '(2001)']","https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0268978/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Yojimbo"">,<a href=""/title/tt0055630/"" title=""Akira Kurosawa (dir.), Toshirô Mifune, Eijirô Tôno"">Yojimbo</a>,<span class=""secondaryInfo"">(1961)</span>","[None, 'Yojimbo', '(1961)']","https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0055630/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Treasure of the Sierra Madre"">,<a href=""/title/tt0040897/"" title=""John Huston (dir.), Humphrey Bogart, Walter Huston"">The Treasure of the Sierra Madre</a>,<span class=""secondaryInfo"">(1948)</span>","[None, 'The Treasure of the Sierra Madre', '(1948)']","https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0040897/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Monty Python and the Holy Grail"">,<a href=""/title/tt0071853/"" title=""Terry Gilliam (dir.), Graham Chapman, John Cleese"">Monty Python and the Holy Grail</a>,<span class=""secondaryInfo"">(1975)</span>","[None, 'Monty Python and the Holy Grail', '(1975)']","https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0071853/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""No Country for Old Men"">,<a href=""/title/tt0477348/"" title=""Ethan Coen (dir.), Tommy Lee Jones, Javier Bardem"">No Country for Old Men</a>,<span class=""secondaryInfo"">(2007)</span>","[None, 'No Country for Old Men', '(2007)']","https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0477348/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Kill Bill: Vol. 1"">,<a href=""/title/tt0266697/"" title=""Quentin Tarantino (dir.), Uma Thurman, David Carradine"">Kill Bill: Vol. 1</a>,<span class=""secondaryInfo"">(2003)</span>","[None, 'Kill Bill: Vol. 1', '(2003)']","https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0266697/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Great Escape"">,<a href=""/title/tt0057115/"" title=""John Sturges (dir.), Steve McQueen, James Garner"">The Great Escape</a>,<span class=""secondaryInfo"">(1963)</span>","[None, 'The Great Escape', '(1963)']","https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0057115/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMTk1MDU5MjQ5NF5BMl5BanBnXkFtZTgwMDM2OTE4MzE@._V1_UY67_CR1,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Rashomon"">,<a href=""/title/tt0042876/"" title=""Akira Kurosawa (dir.), Toshirô Mifune, Machiko Kyô"">Rashomon</a>,<span class=""secondaryInfo"">(1950)</span>","[None, 'Rashomon', '(1950)']","https://m.media-amazon.com/images/M/MV5BMTk1MDU5MjQ5NF5BMl5BanBnXkFtZTgwMDM2OTE4MzE@._V1_UY67_CR1,0,45,67_AL_.jpg,,",",/title/tt0042876/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Thing"">,<a href=""/title/tt0084787/"" title=""John Carpenter (dir.), Kurt Russell, Wilford Brimley"">The Thing</a>,<span class=""secondaryInfo"">(1982)</span>","[None, 'The Thing', '(1982)']","https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0084787/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZjMxYzBiNjUtZDliNC00MDAyLTg3N2QtOWNjNmNhZGQzNDg5XkEyXkFqcGdeQXVyNjE2MjQwNjc@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Finding Nemo"">,<a href=""/title/tt0266543/"" title=""Andrew Stanton (dir.), Albert Brooks, Ellen DeGeneres"">Finding Nemo</a>,<span class=""secondaryInfo"">(2003)</span>","[None, 'Finding Nemo', '(2003)']","https://m.media-amazon.com/images/M/MV5BZjMxYzBiNjUtZDliNC00MDAyLTg3N2QtOWNjNmNhZGQzNDg5XkEyXkFqcGdeQXVyNjE2MjQwNjc@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0266543/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Spider-Man: No Way Home"">,<a href=""/title/tt10872600/"" title=""Jon Watts (dir.), Tom Holland, Zendaya"">Spider-Man: No Way Home</a>,<span class=""secondaryInfo"">(2021)</span>","[None, 'Spider-Man: No Way Home', '(2021)']","https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt10872600/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""The Elephant Man"">,<a href=""/title/tt0080678/"" title=""David Lynch (dir.), Anthony Hopkins, John Hurt"">The Elephant Man</a>,<span class=""secondaryInfo"">(1980)</span>","[None, 'The Elephant Man', '(1980)']","https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0080678/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BMjJkMDZhYzItZTFhMi00ZGI4LThlNTAtZDNlYmEwNjFkNDYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Chinatown"">,<a href=""/title/tt0071315/"" title=""Roman Polanski (dir.), Jack Nicholson, Faye Dunaway"">Chinatown</a>,<span class=""secondaryInfo"">(1974)</span>","[None, 'Chinatown', '(1974)']","https://m.media-amazon.com/images/M/MV5BMjJkMDZhYzItZTFhMi00ZGI4LThlNTAtZDNlYmEwNjFkNDYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg,,",",/title/tt0071315/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""V for Vendetta"">,<a href=""/title/tt0434409/"" title=""James McTeigue (dir.), Hugo Weaving, Natalie Portman"">V for Vendetta</a>,<span class=""secondaryInfo"">(2005)</span>","[None, 'V for Vendetta', '(2005)']","https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0434409/,",",,"
"<img src=""https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg"" width=""45"" height=""67"" alt=""Raging Bull"">,<a href=""/title/tt0081398/"" title=""Martin Scorsese (dir.), Robert De Niro, Cathy Moriarty"">Raging Bull</a>,<span class=""secondaryInfo"">(1980)</span>","[None, 'Raging Bull', '(1980)']","https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg,,",",/title/tt0081398/,",",,"
